"date","CO","RH","NEPH","NO","NO2","NOx","O3","PM10","PM2.5","SO2","temp","wd","SD1","ws","site","campaign","SWR"
2012-04-25 21:00:00,200,57,0.08,0,11,11,14,9.2,2.6,0,14.3,293.9,18.5,2.4,"Chullora","SPS2",NA
2012-04-25 21:00:00,300,60.4,0.12,2,9,10,10,10.8,NA,NA,13.7,290.3,13.6,1.9,"Liverpool","SPS2",NA
2012-04-25 21:00:00,NA,57.9,0.07,0,8,9,14,12.7,2.6,NA,15,287.9,23,2.1,"Earlwood","SPS2",NA
2012-04-25 22:00:00,200,58.3,0.09,0,11,11,13,10.1,2.9,0,14.3,291.2,21,2.4,"Chullora","SPS2",NA
2012-04-25 22:00:00,300,61.1,0.12,1,7,8,11,10.3,NA,NA,13.6,275.4,19.7,1.4,"Liverpool","SPS2",NA
2012-04-25 22:00:00,NA,58.1,0.07,0,7,7,15,12.1,2.3,NA,15.1,276.8,18.8,2.6,"Earlwood","SPS2",NA
2012-04-25 23:00:00,200,59.1,0.1,0,12,12,12,9.5,3.1,1,14.3,290.4,21.4,2.2,"Chullora","SPS2",NA
2012-04-25 23:00:00,300,63.6,0.12,2,9,11,8,12.6,NA,NA,13.4,259.6,13.5,1.6,"Liverpool","SPS2",NA
2012-04-25 23:00:00,NA,60.8,0.09,1,10,11,12,11.7,3.2,NA,14.8,288,24.7,1.8,"Earlwood","SPS2",NA
2012-04-26 00:00:00,200,60.5,0.1,0,9,10,13,10.2,3.2,0,14.3,288.8,23.2,1.7,"Chullora","SPS2",NA
2012-04-26 00:00:00,300,70,0.14,0,6,6,9,13.9,NA,NA,12.4,284.9,34.8,0.8,"Liverpool","SPS2",NA
2012-04-26 00:00:00,NA,62.6,0.1,1,12,13,8,13.3,3.9,NA,14.7,278.7,27.7,1.5,"Earlwood","SPS2",NA
2012-04-26 02:00:00,200,65.3,0.12,0,9,9,10,9.5,3.2,0,13.8,274.3,29.6,1.5,"Chullora","SPS2",NA
2012-04-26 02:00:00,NA,67.6,0.12,1,10,11,7,14.6,4,NA,14.2,286.7,19.6,1.4,"Earlwood","SPS2",NA
2012-04-26 02:00:00,NA,78.5,0.15,NA,NA,NA,NA,NA,NA,NA,11.2,252.3,22.5,0.9,"Liverpool","SPS2",NA
2012-04-26 03:00:00,200,70,0.15,3,14,17,7,14,4.9,0,13.3,316.2,30.5,1.1,"Chullora","SPS2",NA
2012-04-26 03:00:00,200,81.5,0.15,19,14,32,0,14.2,NA,NA,10.9,265.8,16.4,1.1,"Liverpool","SPS2",NA
2012-04-26 03:00:00,NA,67.6,0.1,0,9,9,10,11.2,3.5,NA,14.5,281.2,22.9,1.4,"Earlwood","SPS2",NA
2012-04-26 04:00:00,200,77.5,0.13,5,12,17,2,12.4,NA,NA,11.5,257,11,1.8,"Liverpool","SPS2",NA
2012-04-26 04:00:00,300,72,0.17,7,20,26,1,13.9,6.5,1,12.9,303.6,14.8,1.9,"Chullora","SPS2",NA
2012-04-26 04:00:00,NA,71.4,0.13,3,15,18,4,14.7,5.7,NA,13.7,293.7,24.7,1.4,"Earlwood","SPS2",NA
2012-04-26 05:00:00,200,69.7,0.16,6,16,21,4,15.2,8.4,1,13.4,251.8,25.6,2.1,"Chullora","SPS2",NA
2012-04-26 05:00:00,200,73.5,0.09,1,8,8,7,10.2,NA,NA,12.6,232.3,10.5,2.3,"Liverpool","SPS2",NA
2012-04-26 05:00:00,NA,71.3,0.11,4,16,20,2,13.5,4.6,NA,13.8,268.3,24.7,1.8,"Earlwood","SPS2",NA
2012-04-26 06:00:00,300,72.6,0.14,25,19,44,2,14.6,5.6,0,12.9,244.4,21.3,1.8,"Chullora","SPS2",NA
2012-04-26 06:00:00,400,74.8,0.11,12,15,27,1,13.3,NA,NA,12.4,265.3,41.9,1.1,"Liverpool","SPS2",NA
2012-04-26 06:00:00,NA,71.1,0.09,4,11,15,7,12.2,4.1,NA,13.8,265,21.6,1.9,"Earlwood","SPS2",NA
2012-04-26 07:00:00,400,71.8,0.18,49,20,69,1,20.1,8.2,1,13.4,253.6,35.6,1.2,"Chullora","SPS2",NA
2012-04-26 07:00:00,400,71.9,0.14,31,15,46,2,17,NA,NA,13.6,226.4,13.8,2.3,"Liverpool","SPS2",NA
2012-04-26 07:00:00,NA,70.6,0.19,19,14,33,4,15,5.4,NA,14.3,269.9,20.8,1.6,"Earlwood","SPS2",NA
2012-04-26 08:00:00,300,64.7,0.11,16,9,25,8,14.7,NA,NA,15.8,230.6,13.3,2.8,"Liverpool","SPS2",NA
2012-04-26 08:00:00,NA,63.6,0.14,NA,NA,NA,NA,15.7,5.5,NA,15.7,240.5,24,2.6,"Chullora","SPS2",NA
2012-04-26 08:00:00,NA,65.1,0.1,16,10,26,7,15.2,4.6,NA,16,266.5,22,2,"Earlwood","SPS2",NA
2012-04-26 09:00:00,200,60.3,0.09,5,4,10,13,7.8,NA,NA,17.1,232.4,17.3,3.4,"Liverpool","SPS2",NA
2012-04-26 09:00:00,NA,58.1,0.08,4,5,9,14,12,1.8,NA,17.8,250.2,28.2,2.8,"Earlwood","SPS2",NA
2012-04-26 09:00:00,NA,59.2,0.12,NA,NA,NA,NA,9.9,3.1,NA,17,230.4,20,3.3,"Chullora","SPS2",NA
2012-04-26 10:00:00,200,55.2,0.08,2,2,4,17,7.9,NA,NA,18.5,231.4,18.2,3.5,"Liverpool","SPS2",NA
2012-04-26 10:00:00,NA,52.6,0.07,2,3,6,18,13.8,1.7,NA,19.5,230,20,2.8,"Earlwood","SPS2",NA
2012-04-26 10:00:00,NA,55.8,NA,NA,NA,NA,NA,16.1,2.2,NA,18.2,221.2,19.8,3.7,"Chullora","SPS2",NA
2012-04-26 11:00:00,200,51.2,0.07,2,2,4,19,6,NA,NA,19.5,226.8,22.5,2.9,"Liverpool","SPS2",NA
2012-04-26 11:00:00,NA,49.3,0.06,1,2,4,21,12.3,1,NA,20.5,219.9,31.3,2.4,"Earlwood","SPS2",NA
2012-04-26 11:00:00,NA,52.4,0.1,NA,NA,NA,13,14.1,1.7,NA,19.4,227.5,23.8,3.1,"Chullora","SPS2",NA
2012-04-26 12:00:00,200,48.4,0.07,2,2,4,20,4.7,NA,NA,20.3,214.9,23.4,2.6,"Liverpool","SPS2",NA
2012-04-26 12:00:00,200,50.5,0.09,3,7,9,18,11.4,1,NA,20,199.5,31.9,1.9,"Chullora","SPS2",NA
2012-04-26 12:00:00,NA,46.2,0.06,2,2,4,25,13.3,0.7,NA,21.2,191.6,41.3,1.8,"Earlwood","SPS2",NA
2012-04-26 13:00:00,200,47.3,0.08,2,7,9,21,11.7,2.1,NA,20.2,169.2,22.7,2.6,"Chullora","SPS2",NA
2012-04-26 13:00:00,200,47.6,0.07,0,1,2,22,7,NA,NA,20.6,223.1,34.9,1.8,"Liverpool","SPS2",NA
2012-04-26 13:00:00,NA,47.5,0.06,1,2,3,25,15.1,1.7,NA,21,183.9,37.3,1.6,"Earlwood","SPS2",NA
2012-04-26 14:00:00,200,49,0.08,2,7,9,21,7.3,1.9,NA,19.9,174.3,19.3,3.3,"Chullora","SPS2",NA
2012-04-26 14:00:00,300,50.6,0.09,5,7,12,18,17,NA,NA,20.3,134.8,31,1.8,"Liverpool","SPS2",NA
2012-04-26 14:00:00,NA,50.4,0.06,2,6,8,22,16.3,2.1,NA,20.6,170.1,48.5,1.2,"Earlwood","SPS2",NA
2012-04-26 15:00:00,300,51.5,0.08,3,10,12,19,14.2,3.6,NA,19.6,164.8,23.8,2.3,"Chullora","SPS2",NA
2012-04-26 15:00:00,300,51.8,0.08,4,7,11,17,20.4,NA,NA,20,119.2,21.4,2.1,"Liverpool","SPS2",NA
2012-04-26 15:00:00,NA,54.1,0.07,2,5,6,21,15.6,3.3,NA,20.2,156.1,43,0.9,"Earlwood","SPS2",NA
2012-04-26 16:00:00,300,57.2,0.1,4,13,17,14,12.7,3.5,NA,18.9,173.3,18.7,2.2,"Chullora","SPS2",NA
2012-04-26 16:00:00,400,57.7,0.09,4,12,16,10,18.3,NA,NA,19.1,119.8,18.9,1.7,"Liverpool","SPS2",NA
2012-04-26 16:00:00,NA,58.4,0.07,1,7,8,18,13.6,2.5,NA,19.4,169.4,43,0.7,"Earlwood","SPS2",NA
2012-04-26 17:00:00,400,62.6,0.1,3,21,24,8,14.1,4.1,NA,18,149.1,25.1,1.1,"Chullora","SPS2",NA
2012-04-26 17:00:00,400,63.3,0.12,4,18,22,4,17.1,NA,NA,18.2,99.6,23.7,1,"Liverpool","SPS2",NA
2012-04-26 17:00:00,NA,64.6,0.1,1,10,11,14,18.4,4.2,NA,18.4,158.6,57.9,0.3,"Earlwood","SPS2",NA
2012-04-26 18:00:00,500,67.2,0.18,17,26,43,1,15.3,6.5,NA,17.2,158.9,20.3,0.8,"Chullora","SPS2",NA
2012-04-26 18:00:00,500,67.9,0.22,8,20,28,1,21.3,NA,NA,17.3,99.3,23,0.7,"Liverpool","SPS2",NA
2012-04-26 18:00:00,NA,74.5,0.16,24,18,42,5,25.7,6.8,NA,16.9,257,90.7,0.1,"Earlwood","SPS2",NA
2012-04-26 19:00:00,500,71.7,0.18,28,21,49,0,19.6,NA,NA,16.7,187.2,46.7,0.4,"Liverpool","SPS2",NA
2012-04-26 19:00:00,600,67.8,0.22,22,27,49,0,17.3,8.5,NA,17.4,178.3,13.9,1.1,"Chullora","SPS2",NA
2012-04-26 19:00:00,NA,82,0.22,68,18,86,2,22.7,7.3,NA,16.1,326.1,82.1,0.1,"Earlwood","SPS2",NA
2012-04-26 20:00:00,500,72.7,0.17,17,26,43,1,15.2,5.2,NA,16.5,194,43,0.7,"Chullora","SPS2",NA
2012-04-26 20:00:00,800,78.9,0.3,54,19,72,0,21.8,NA,NA,15.5,238,11.6,0.8,"Liverpool","SPS2",NA
2012-04-26 20:00:00,NA,87,0.35,103,16,118,2,29.5,10.7,NA,15.4,280.2,59.3,0.2,"Earlwood","SPS2",NA
2012-04-26 21:00:00,700,78.6,0.24,52,25,77,0,19.6,7.4,NA,15.4,230.3,37.2,1,"Chullora","SPS2",NA
2012-04-26 21:00:00,800,82.9,0.29,57,18,74,0,19.9,NA,NA,14.7,232.7,8.9,1.1,"Liverpool","SPS2",NA
2012-04-26 21:00:00,NA,90.3,0.3,110,15,124,2,27.3,10.1,NA,14.9,282.5,40.5,0.4,"Earlwood","SPS2",NA
2012-04-26 22:00:00,500,79.2,0.18,26,23,48,0,13.2,4.5,NA,15.1,222.3,15,1.6,"Chullora","SPS2",NA
2012-04-26 22:00:00,600,82.1,0.24,48,18,66,0,15.4,NA,NA,14.6,231.2,11.8,1.5,"Liverpool","SPS2",NA
2012-04-26 22:00:00,NA,91.6,0.25,84,16,99,2,18.7,6.6,NA,14.4,297.2,34.2,0.4,"Earlwood","SPS2",NA
2012-04-26 23:00:00,300,81.6,0.21,9,19,28,1,11.8,3.2,NA,14.3,237.7,16.7,1.3,"Chullora","SPS2",NA
2012-04-26 23:00:00,400,84.6,0.23,35,17,52,0,17,NA,NA,13.9,247.6,23.2,1.1,"Liverpool","SPS2",NA
2012-04-26 23:00:00,NA,90.3,0.18,36,16,52,1,12,3.7,NA,14,298.3,38.3,0.6,"Earlwood","SPS2",NA
2012-04-27 00:00:00,400,82.7,0.37,30,21,50,0,13.9,5.9,NA,14.1,232.4,16.3,1.3,"Chullora","SPS2",NA
2012-04-27 00:00:00,400,88.3,0.21,28,14,42,0,16.2,NA,NA,13.3,263.6,13.1,0.9,"Liverpool","SPS2",NA
2012-04-27 00:00:00,NA,88.7,0.17,16,16,32,1,12.7,3.1,NA,13.9,285.3,27,0.7,"Earlwood","SPS2",NA
2012-04-27 02:00:00,200,84.4,0.36,6,16,22,1,10.6,3.4,NA,13.3,236.8,14.6,1.4,"Chullora","SPS2",NA
2012-04-27 02:00:00,200,86.7,0.15,11,13,24,0,8.5,NA,NA,12.7,248,11.9,1.2,"Liverpool","SPS2",NA
2012-04-27 02:00:00,NA,90.5,0.17,17,10,27,2,11.9,2.9,NA,13.1,292.4,39.7,0.5,"Earlwood","SPS2",NA
2012-04-27 03:00:00,200,85.5,0.15,4,12,17,3,7.8,1.9,NA,12.9,245.2,13.5,1.4,"Chullora","SPS2",NA
2012-04-27 03:00:00,300,86.4,0.15,15,11,26,0,9.3,NA,NA,12.6,264.5,10.6,1.2,"Liverpool","SPS2",NA
2012-04-27 03:00:00,NA,93.5,0.15,15,10,24,2,12.7,3.3,NA,12.4,304.9,34.4,0.5,"Earlwood","SPS2",NA
2012-04-27 04:00:00,300,86.5,0.15,16,14,30,1,8.5,2.9,NA,12.5,242.3,12.7,1.2,"Chullora","SPS2",NA
2012-04-27 04:00:00,300,89.9,0.2,32,11,42,0,17,NA,NA,11.8,273.4,10.9,1.2,"Liverpool","SPS2",NA
2012-04-27 04:00:00,NA,94,0.13,10,8,18,2,8.4,1.6,NA,11.9,290.4,46.1,0.3,"Earlwood","SPS2",NA
2012-04-27 05:00:00,300,86.5,0.21,32,15,48,1,13.9,5.1,NA,12.2,248.2,18.4,1.1,"Chullora","SPS2",NA
2012-04-27 05:00:00,400,88.7,0.2,51,11,62,0,16,NA,NA,11.4,256.1,10,1.4,"Liverpool","SPS2",NA
2012-04-27 05:00:00,NA,95.7,0.12,24,5,29,2,9.6,2.6,NA,11.1,299.3,47,0.3,"Earlwood","SPS2",NA
2012-04-27 06:00:00,400,85.1,0.22,50,16,66,1,19.8,6.6,NA,12,249.7,21.4,1,"Chullora","SPS2",NA
2012-04-27 06:00:00,600,87.9,0.29,87,13,99,0,31,NA,NA,11.3,271.8,11.5,1.4,"Liverpool","SPS2",NA
2012-04-27 06:00:00,NA,97,0.17,72,5,76,2,16,6,NA,10.9,275.6,43.3,0.3,"Earlwood","SPS2",NA
2012-04-27 07:00:00,600,82.7,0.26,76,17,93,1,21.5,9.1,NA,12.5,250.3,24,1.3,"Chullora","SPS2",NA
2012-04-27 07:00:00,700,86.2,0.34,111,15,125,0,41.6,NA,NA,11.9,247.3,16.5,1.1,"Liverpool","SPS2",NA
2012-04-27 07:00:00,NA,95.5,0.24,101,10,110,2,25.2,10.5,NA,12,293.4,50.1,0.5,"Earlwood","SPS2",NA
2012-04-27 08:00:00,400,75.9,0.2,40,11,50,3,19.5,NA,NA,14.3,258.7,31.6,1.4,"Liverpool","SPS2",NA
2012-04-27 08:00:00,500,73.6,0.23,44,15,59,3,18.2,7.8,1,14.6,280.4,37.4,1.3,"Chullora","SPS2",NA
2012-04-27 08:00:00,NA,79.2,0.25,60,12,71,3,20.1,7.8,NA,14.7,305,40,1,"Earlwood","SPS2",NA
2012-04-27 09:00:00,300,68.5,0.15,9,5,14,9,11.5,NA,NA,16.4,241.8,26.6,1.8,"Liverpool","SPS2",NA
2012-04-27 09:00:00,400,66.6,0.23,34,14,48,5,16.5,5.9,0,16.5,245.9,40.4,1.3,"Chullora","SPS2",NA
2012-04-27 09:00:00,NA,66.8,0.2,19,9,27,8,16.8,4.9,NA,17.2,261.5,29.3,1.5,"Earlwood","SPS2",NA
2012-04-27 10:00:00,300,59.2,0.17,12,9,21,12,16.9,4.6,0,18.4,216.3,27.1,1.8,"Chullora","SPS2",NA
2012-04-27 10:00:00,300,60.1,0.14,4,3,8,14,9.7,NA,NA,18.2,221.2,43,1.6,"Liverpool","SPS2",NA
2012-04-27 10:00:00,NA,58.3,0.16,10,6,15,13,18.2,5.1,NA,19.8,246.4,55.9,1,"Earlwood","SPS2",NA
2012-04-27 11:00:00,300,54.8,0.14,5,6,12,20,9.4,2.8,0,20.1,291.3,85.2,0.4,"Chullora","SPS2",NA
2012-04-27 11:00:00,300,56.3,0.12,1,2,3,21,NA,NA,NA,19.5,251.6,65,1,"Liverpool","SPS2",NA
2012-04-27 11:00:00,NA,53.2,0.13,2,2,5,23,20.3,3,NA,21.6,315.9,90.5,0.3,"Earlwood","SPS2",NA
2012-04-27 12:00:00,300,52.6,0.14,1,2,3,24,NA,NA,NA,20.8,40.4,84.3,0.5,"Liverpool","SPS2",NA
2012-04-27 12:00:00,300,53,0.16,5,9,14,23,16.6,4,0,21.1,35.7,84.3,0.4,"Chullora","SPS2",NA
2012-04-27 12:00:00,NA,54.6,0.14,4,6,9,24,19,4.7,NA,21.8,117.7,61.8,0.7,"Earlwood","SPS2",NA
2012-04-27 13:00:00,300,51.5,0.18,5,11,16,24,17.2,6.4,3,21.7,50.9,60.9,0.8,"Chullora","SPS2",NA
2012-04-27 13:00:00,300,52.5,0.18,2,4,6,25,NA,NA,NA,20.9,266.5,105.5,0,"Liverpool","SPS2",NA
2012-04-27 13:00:00,NA,59.3,0.14,2,2,3,27,19.2,4.6,NA,21.2,131.4,42.7,1,"Earlwood","SPS2",NA
2012-04-27 14:00:00,300,49.6,0.19,7,8,15,26,NA,NA,NA,21.5,111.2,60,1,"Liverpool","SPS2",NA
2012-04-27 14:00:00,300,55.7,0.17,5,9,14,26,19.8,5.7,2,21.4,151.9,48.8,1.7,"Chullora","SPS2",NA
2012-04-27 14:00:00,NA,60.6,0.13,0,0,0,29,16.9,3.5,NA,21.1,139.9,44.6,0.9,"Earlwood","SPS2",NA
2012-04-27 15:00:00,300,59.4,0.17,2,6,8,23,49.3,NA,NA,20.8,128.3,17.5,2.8,"Liverpool","SPS2",NA
2012-04-27 15:00:00,300,60.6,0.16,3,8,11,26,16.9,5.2,0,20.5,140.9,26.4,2.4,"Chullora","SPS2",NA
2012-04-27 15:00:00,NA,61.5,0.13,1,2,3,29,15.5,3.7,NA,20.7,141.6,42.7,1.1,"Earlwood","SPS2",NA
2012-04-27 16:00:00,300,63.9,0.16,1,7,8,20,38.6,NA,NA,19.6,120.9,19.3,2.7,"Liverpool","SPS2",NA
2012-04-27 16:00:00,300,64.9,0.17,2,9,11,24,16.6,5.1,0,19.3,137.1,28,2.1,"Chullora","SPS2",NA
2012-04-27 16:00:00,NA,65.1,0.13,0,3,3,27,14.3,3.5,NA,19.9,142.1,44.6,0.8,"Earlwood","SPS2",NA
2012-04-27 17:00:00,400,69.2,0.17,1,14,15,11,32,NA,NA,18.2,123.5,17.1,1.8,"Liverpool","SPS2",NA
2012-04-27 17:00:00,400,70.9,0.21,2,15,17,17,14.8,5.6,0,18.1,141.6,23.3,1.5,"Chullora","SPS2",NA
2012-04-27 17:00:00,NA,73,0.14,0,9,9,20,15.8,4.1,NA,18.2,134.8,34,0.4,"Earlwood","SPS2",NA
2012-04-27 18:00:00,500,75.3,0.28,13,25,38,1,33.4,NA,NA,16.8,141.4,18.2,0.8,"Liverpool","SPS2",NA
2012-04-27 18:00:00,600,73.4,0.28,16,29,45,3,18.3,8.8,0,17.5,177.4,14.8,1.1,"Chullora","SPS2",NA
2012-04-27 18:00:00,NA,82.1,0.18,14,19,33,7,20.3,6.9,NA,16.5,154.1,66.8,0.2,"Earlwood","SPS2",NA
2012-04-27 19:00:00,400,80.2,0.26,9,23,32,1,28.4,NA,NA,15.5,186.6,95,0.1,"Liverpool","SPS2",NA
2012-04-27 19:00:00,700,77.7,0.31,25,29,54,1,17.6,9.1,0,16.4,172.2,17.8,0.8,"Chullora","SPS2",NA
2012-04-27 19:00:00,NA,88.6,0.27,58,21,78,2,24,8.1,NA,15.5,339,57.8,0.2,"Earlwood","SPS2",NA
2012-04-27 20:00:00,600,82.4,0.32,27,22,49,0,29.4,NA,NA,15.1,250,25,1,"Liverpool","SPS2",NA
2012-04-27 20:00:00,800,82.2,0.38,46,29,75,1,21.8,11.8,1,15.4,184.6,42.7,0.6,"Chullora","SPS2",NA
2012-04-27 20:00:00,NA,92.6,0.32,87,16,103,2,28.2,8.8,NA,14.8,290.6,88.4,0.1,"Earlwood","SPS2",NA
2012-04-27 21:00:00,500,81.6,0.41,18,21,39,0,32.8,NA,NA,15.5,253.4,11.5,1.4,"Liverpool","SPS2",NA
2012-04-27 21:00:00,800,81,0.39,42,26,69,1,20.9,10.9,1,15.8,249,23,0.9,"Chullora","SPS2",NA
2012-04-27 21:00:00,NA,93.1,0.41,100,15,115,2,32.5,14,NA,15,276.7,42.6,0.5,"Earlwood","SPS2",NA
2012-04-27 22:00:00,500,80.4,0.41,9,19,28,0,26.9,NA,NA,15.7,247.3,14.6,0.9,"Liverpool","SPS2",NA
2012-04-27 22:00:00,600,79.6,0.36,23,24,47,1,14.9,6.3,0,15.8,235.4,22.4,1.1,"Chullora","SPS2",NA
2012-04-27 22:00:00,NA,86.5,0.43,90,18,107,2,26.4,11.4,NA,16,287.8,30.7,0.6,"Earlwood","SPS2",NA
2012-04-27 23:00:00,400,79.2,0.34,12,19,31,0,22.2,NA,NA,15.7,239.7,24.1,1.1,"Liverpool","SPS2",NA
2012-04-27 23:00:00,500,79.1,0.35,19,23,42,1,13.9,6.2,0,15.7,224.7,17.6,1.1,"Chullora","SPS2",NA
2012-04-27 23:00:00,NA,84.9,0.34,50,18,68,2,18.9,7.5,NA,15.9,291.9,50.6,0.4,"Earlwood","SPS2",NA
2012-04-28 00:00:00,300,80.1,0.29,0,13,13,4,20.4,NA,NA,15.2,256.3,16.7,1.1,"Liverpool","SPS2",NA
2012-04-28 00:00:00,500,80.4,0.31,20,21,41,1,15.7,6.7,1,15.5,265.5,35.4,0.7,"Chullora","SPS2",NA
2012-04-28 00:00:00,NA,88.6,0.35,42,15,56,2,18.4,7.9,NA,15.1,324.4,56.4,0.3,"Earlwood","SPS2",NA
2012-04-28 02:00:00,300,87.5,0.32,5,14,19,0,18,NA,NA,13.5,236,64.2,0.5,"Liverpool","SPS2",NA
2012-04-28 02:00:00,500,89.6,0.41,34,19,53,2,16.4,6.9,1,13.7,242.9,51.2,0.7,"Chullora","SPS2",NA
2012-04-28 02:00:00,NA,93.1,0.34,35,9,43,2,15.6,5.8,NA,13.7,299.8,53.6,0.3,"Earlwood","SPS2",NA
2012-04-28 03:00:00,300,86.7,0.29,8,12,20,0,18.1,NA,NA,13.7,255.6,50.8,0.6,"Liverpool","SPS2",NA
2012-04-28 03:00:00,400,87.4,0.5,11,18,30,0,12,5.8,0,13.7,226,21.7,0.8,"Chullora","SPS2",NA
2012-04-28 03:00:00,NA,95.4,0.35,38,10,48,2,17,7.2,NA,13.5,291.2,49,0.3,"Earlwood","SPS2",NA
2012-04-28 04:00:00,300,89,0.32,16,11,28,0,18,NA,NA,13.2,260.7,54.4,0.6,"Liverpool","SPS2",NA
2012-04-28 04:00:00,300,89.5,0.52,12,16,28,1,12.3,6.5,0,13.3,225.9,17.6,0.7,"Chullora","SPS2",NA
2012-04-28 04:00:00,NA,95.2,0.38,40,9,49,2,17.3,7.8,NA,13.3,301,59.6,0.3,"Earlwood","SPS2",NA
2012-04-28 05:00:00,300,90.6,0.34,15,14,29,1,12.2,5.3,0,13,258.2,53.3,0.6,"Chullora","SPS2",NA
2012-04-28 05:00:00,300,91,0.32,23,11,34,0,18.2,NA,NA,12.7,256.7,33.8,0.5,"Liverpool","SPS2",NA
2012-04-28 05:00:00,NA,95.9,0.37,46,7,54,2,17.6,8.6,NA,13.1,298.3,42.5,0.4,"Earlwood","SPS2",NA
2012-04-28 06:00:00,400,92.2,0.33,26,10,36,0,18.1,NA,NA,12.4,281,22.5,0.9,"Liverpool","SPS2",NA
2012-04-28 06:00:00,500,93.1,0.33,32,14,46,0,12.9,6.3,0,12.6,305.7,49,0.6,"Chullora","SPS2",NA
2012-04-28 06:00:00,NA,96.5,0.36,45,7,52,2,18.6,7.9,NA,12.9,290.7,27.8,0.6,"Earlwood","SPS2",NA
2012-04-28 07:00:00,400,90.3,0.46,24,9,34,1,25.3,NA,NA,12.9,267.7,28.3,0.9,"Liverpool","SPS2",NA
2012-04-28 07:00:00,700,90.9,0.5,54,16,70,1,24.7,12.3,1,13.3,307.5,63.7,0.5,"Chullora","SPS2",NA
2012-04-28 07:00:00,NA,93.8,0.4,48,9,57,2,22.5,10.9,NA,13.7,293.5,29.6,0.9,"Earlwood","SPS2",NA
2012-04-28 08:00:00,300,84.9,0.37,16,9,24,4,22.8,NA,NA,14.4,292.1,51,0.9,"Liverpool","SPS2",NA
2012-04-28 08:00:00,500,84.7,0.5,35,17,51,2,21.7,10.7,1,14.7,300.4,49.2,1,"Chullora","SPS2",NA
2012-04-28 08:00:00,NA,87.2,0.55,57,12,69,3,28.7,13.4,NA,15.2,309.7,37.6,1.1,"Earlwood","SPS2",NA
2012-04-28 09:00:00,300,78.2,0.37,7,6,13,9,18.1,NA,NA,16.5,293.1,37.9,1,"Liverpool","SPS2",NA
2012-04-28 09:00:00,400,75.9,0.42,15,14,29,7,16.8,7.1,1,16.7,275.9,38.6,1.3,"Chullora","SPS2",NA
2012-04-28 09:00:00,NA,77.1,0.46,28,13,41,6,22.8,8.8,NA,17.3,284.8,30.4,1.4,"Earlwood","SPS2",NA
2012-04-28 10:00:00,300,72.6,0.3,4,6,10,14,14.4,NA,NA,18.2,289.8,40.9,1,"Liverpool","SPS2",NA
2012-04-28 10:00:00,400,71.6,0.4,10,15,25,11,21.8,7.1,1,18.4,269.8,43,0.9,"Chullora","SPS2",NA
2012-04-28 10:00:00,NA,69.1,0.38,12,12,24,12,25.7,6.3,NA,19.4,285.5,36,1.2,"Earlwood","SPS2",NA
2012-04-28 11:00:00,400,69.3,0.34,8,15,23,13,17.8,6.8,1,19.4,343.6,29.5,1.6,"Chullora","SPS2",NA
2012-04-28 11:00:00,400,69.5,0.3,4,7,11,16,20.5,NA,NA,19.6,311.2,28.7,1.6,"Liverpool","SPS2",NA
2012-04-28 11:00:00,NA,68.1,0.37,11,13,24,13,35.5,9.4,NA,20.2,294.7,31.5,1.7,"Earlwood","SPS2",NA
2012-04-28 12:00:00,400,59.9,0.23,3,7,10,20,16.6,NA,NA,21.7,353.5,24.3,2.2,"Liverpool","SPS2",NA
2012-04-28 12:00:00,400,63.1,0.23,4,11,15,19,12.8,2.6,1,20.9,343.4,28,2,"Chullora","SPS2",NA
2012-04-28 12:00:00,NA,63.1,0.24,7,8,15,18,24,5.4,NA,21.8,328.6,43.4,1.3,"Earlwood","SPS2",NA
2012-04-28 13:00:00,300,54.8,0.16,1,6,7,26,8.2,3,5,22.1,356,24.7,2.1,"Chullora","SPS2",NA
2012-04-28 13:00:00,400,51.5,0.15,1,3,4,26,12.2,NA,NA,22.9,356.5,25.5,2.3,"Liverpool","SPS2",NA
2012-04-28 13:00:00,NA,57.2,0.17,2,3,5,27,13.2,2.2,NA,22.5,9.7,34.4,1.6,"Earlwood","SPS2",NA
2012-04-28 14:00:00,300,51.4,0.16,0,3,3,27,13.4,NA,NA,23.2,358,25.6,2.2,"Liverpool","SPS2",NA
2012-04-28 14:00:00,300,52.8,0.15,0,6,6,27,14.8,5.3,7,22.3,20.2,21.2,2.2,"Chullora","SPS2",NA
2012-04-28 14:00:00,NA,54.2,0.15,1,3,3,29,14,2,NA,22.7,12.4,26.4,1.8,"Earlwood","SPS2",NA
2012-04-28 15:00:00,300,53.5,0.14,0,7,6,26,10.1,3.9,1,22.4,37.9,13.4,2.7,"Chullora","SPS2",NA
2012-04-28 15:00:00,400,50.9,0.16,1,5,6,24,13.4,NA,NA,23.2,4.9,23.6,1.8,"Liverpool","SPS2",NA
2012-04-28 15:00:00,NA,56,0.14,1,3,4,27,16.3,3.3,NA,22.3,18.9,19.7,2.1,"Earlwood","SPS2",NA
2012-04-28 16:00:00,300,62.1,0.16,1,11,12,20,19.5,5.7,0,21.3,41,12.1,2.2,"Chullora","SPS2",NA
2012-04-28 16:00:00,400,52.8,0.17,0,7,8,20,14.3,NA,NA,22.7,10.9,25.3,1.9,"Liverpool","SPS2",NA
2012-04-28 16:00:00,NA,62.2,0.15,1,6,7,22,22.3,5.7,NA,21.6,17.8,18.6,1.6,"Earlwood","SPS2",NA
